Дата совершенной транзакции;Уникальный идентификатор клиента;Количество разных версий ОС (os_ver) за последние 30 дней до transdate — сколько разных ОС/версий использовал клиент;Количество разных моделей телефона (phone_model) за последние 30 дней — насколько часто клиент “менял устройство” по логам;Модель телефона из самой последней сессии (по времени) перед transdate;Версия ОС из самой последней сессии перед transdate;Количество уникальных логин-сессий (минутных тайм-слотов) за последние 7 дней до transdate;Количество уникальных логин-сессий за последние 30 дней до transdate;Среднее число логинов в день за последние 7 дней: logins_last_7_days / 7;Среднее число логинов в день за последние 30 дней: logins_last_30_days / 30;"Относительное изменение частоты логинов за 7 дней к средней частоте за 30 дней:
(freq7d?freq30d)/freq30d(freq_{7d} - freq_{30d}) / freq_{30d}(freq7d?freq30d)/freq30d — показывает, стал клиент заходить чаще или реже недавно";Доля логинов за 7 дней от логинов за 30 дней;Средний интервал (в секундах) между соседними сессиями за последние 30 дней;Стандартное отклонение интервалов между логинами за 30 дней (в секундах), измеряет разброс интервалов;Дисперсия интервалов между логинами за 30 дней (в секундах?), ещё одна мера разброса;Экспоненциально взвешенное среднее интервалов между логинами за 7 дней, где более свежие сессии имеют больший вес (коэффициент затухания 0.3);Показатель “взрывности” логинов: (std?mean)/(std+mean)(std - mean)/(std + mean)(std?mean)/(std+mean) для интервалов;Fano-factor интервалов: variance / mean;Z-скор среднего интервала за последние 7 дней относительно среднего за 30 дней: насколько сильно недавние интервалы отличаются от типичных, в единицах стандартного отклонения
'2025-03-29 00:00:00.000';2684034681;2;4;Xiaomi 2201117TG;Android/11;12;65;1.7142857142857142;2.1666666666666665;-0.20879120879120877;0.18461538461538463;41362.05882352941;60847.97431129103;3702475977.787533;2112.648994474514;0.19064581910524053;89513.82216209521;0.15561488076724064
'2025-03-10 00:00:00.000';454360696;1;1;OPPO CPH2069;Android/11;4;16;0.5714285714285714;0.5333333333333333;0.07142857142857138;0.25;166260.0;231243.38717958124;53473504114.28571;92460.0;0.16347882628286514;321625.7916172604;-0.4959276950520565
'2025-03-29 00:00:00.000';2937762710;2;1;iPhone16,1;iOS/18.3.2;20;103;2.857142857142857;3.433333333333333;-0.1678224687933425;0.1941747572815534;25356.216216216217;28547.269828194338;814946614.6437347;46989.27973479979;0.059199392212760465;32139.914240143877;0.20979403556705503
'2025-03-29 00:00:00.000';456508483;1;1;iPhone15,3;iOS/17.5.1;11;64;1.5714285714285714;2.1333333333333333;-0.26339285714285715;0.171875;39998.260869565216;40227.35808013518;1618240338.1074169;16385.640538554817;0.002855661490297765;40457.767486054385;-0.02436801511082286
'2025-03-29 00:00:00.000';2937827669;1;1;iPhone14,5;iOS/16.0;1;19;0.14285714285714285;0.6333333333333333;-0.7744360902255639;0.05263157894736842;136234.2857142857;178318.37842946613;31797444085.714287;-1.0;0.13379029177749333;233402.65571913932;-1.0
'2025-08-14 00:00:00.000';2935588230;1;1;iPhone16,1;iOS/18.5;22;39;3.142857142857143;01.мар;1.4175824175824174;0.5641025641025641;69071.70731707317;120083.2872614345;14419995879.512196;62075.16068267078;0.26968137985481144;208768.4877010106;-0.3633453772970269
'2025-08-14 00:00:00.000';2937759666;1;1;iPhone14,5;iOS/18.5;9;18;1.2857142857142858;0.6;1.142857142857143;0.5;65858.82352941176;39705.82984310253;1576552923.5294118;30424.146218033362;-0.24774385033995333;23938.370578778136;0.019611137046251788
'2025-03-29 00:00:00.000';453055831;1;2;Xiaomi M2102J20SG;Android/13;2;70;0.2857142857142857;2.3333333333333335;-0.8775510204081634;0.02857142857142857;34382.535211267605;59698.15770591992;3563870033.4808855;25680.0;0.26908414159891275;103653.49767206692;-0.14577560758469812
'2025-03-29 00:00:00.000';455912976;2;1;iPhone17,1;iOS/18.3.2;1;15;0.14285714285714285;0.5;-0.7142857142857143;0.06666666666666667;150675.0;193294.66562737836;37362827760;-1.0;0.1239053029564187;247969.6549527128;-1.0
'2025-03-10 00:00:00.000';452195675;1;2;Samsung_sm-s928b;Android/14;6;28;0.8571428571428571;0.9333333333333333;-0.08163265306122455;0.21428571428571427;83567.64705882352;90059.7168906116;8110752606.417112;26612.730334713357;0.03739082183888213;97056.13226979968;-0.007724286538325138
'2025-03-10 00:00:00.000';455852784;1;2;Xiaomi 21081111RG;Android/14;22;61;3.142857142857143;2.033333333333333;0.5456674473067916;0.36065573770491804;39546.857142857145;85656.5310342409;7337041308.819876;24153.5727570671;0.3682781637359719;185527.79762791021;-0.16412392078621496
'2025-03-10 00:00:00.000';454966600;1;1;Xiaomi 2201117SG;Android/13;3;32;0.42857142857142855;1.0666666666666667;-0.5982142857142857;0.09375;73328.82352941176;79723.12104325197;6355776028.877006;111789.23076923077;0.041778610077080204;86675.00340200796;0.6783625096820748
'2025-08-14 00:00:00.000';2933375279;1;1;iPhone14,4;iOS/18.5;16;23;2.2857142857142856;0.7666666666666667;1.981366459627329;0.6956521739130435;39286.36363636364;39089.70751702082;1528005233.7662337;45722.020999000015;-0.002509134694414043;38894.03580106113;-0.12162699437680491
'2025-08-14 00:00:00.000';2095445364;2;1;iPhone13,4;iOS/18.6;2;5;0.2857142857142857;0.16666666666666666;0.7142857142857143;0.4;237375.0;148909.5916991246;22174066500;347220.0;-0.22901614561364828;93413.65560821485;0.7376623543629376
'2025-08-14 00:00:00.000';454893889;1;1;Honor_brp-nx1;Android/15;13;19;1.8571428571428572;0.6333333333333333;1.9323308270676693;0.6842105263157895;57290.0;86146.36116039069;7421195541.176471;39377.5199093847;0.20117884284671358;129537.36326019325;-0.1658804830234711
'2025-03-10 00:00:00.000';2935588230;2;2;iPhone16,1;iOS/18.2;23;65;3.2857142857142856;2.1666666666666665;0.5164835164835165;0.35384615384615387;36850.26315789474;69258.05060253399;4796677573.263158;14647.691121880453;0.3054217553377535;130166.71150245302;-0.1956620512837251
'2025-08-14 00:00:00.000';2937920677;3;3;Samsung_sm-s916b;Android/15;17;36;2.4285714285714284;01.фев;1.0238095238095237;0.4722222222222222;71671.5;145416.71112570036;21146019874.615383;50989.02356175233;0.3397015929298885;295040.8443330387;-0.2670704054531199
'2025-03-10 00:00:00.000';2937778211;1;2;Samsung_sm-a556e;Android/14;4;29;0.5714285714285714;0.9666666666666667;-0.4088669950738917;0.13793103448275862;89185.16129032258;142853.11850220998;20407013465.80645;90152.80575539569;0.23128923925773107;228816.24219275592;0.4479764906825426
'2025-03-29 00:00:00.000';456156194;1;1;Samsung_sm-s911b;Android/14;6;45;0.8571428571428571;01.май;-0.4285714285714286;0.13333333333333333;58329.795918367345;60293.79737618801;3635342002.0408163;43492.76261314996;0.016556583756014185;62323.92801662608;0.325045111346273
'2025-03-10 00:00:00.000';456173125;1;2;Vivo V2058;Android/13;0;24;0.0;0.8;-1.0;0.0;59400.0;77942.35212351149;6075010254.545455;-1.0;0.13500826101213426;102272.89990817264;-1.0
'2025-03-29 00:00:00.000';2685175517;1;1;Samsung SM-A546E;Android/14;2;13;0.2857142857142857;0.43333333333333335;-0.3406593406593407;0.15384615384615385;197967.6923076923;242082.21820123584;58603800369.23077;2700.0;0.10024891458908385;296027.09253258107;-0.8066172466470545
'2025-03-10 00:00:00.000';453055831;1;2;Xiaomi M2102J20SG;Android/13;22;53;3.142857142857143;1.7666666666666666;0.7789757412398922;0.41509433962264153;42693.230769230766;65926.57082665182;4346312740.961538;34564.92431585041;0.21389599056588363;101803.32250924305;-0.2620504554607258
'2025-03-10 00:00:00.000';2937526973;1;2;Samsung SM-S928B;Android/14;3;10;0.42857142857142855;0.3333333333333333;0.2857142857142857;0.3;172700.0;257589.19270807927;66352192200;228143.0769230769;0.19728404558296814;384204.9345686161;-0.00205753973770413
'2025-03-29 00:00:00.000';452910230;2;2;iPhone14,2;iOS/18.1;3;34;0.42857142857142855;1.1333333333333333;-0.6218487394957983;0.08823529411764706;66496.36363636363;92793.54294003239;8610641611.363636;79126.15384615384;0.16509005415893402;129490.41331720122;0.29661154743734114
'2025-08-14 00:00:00.000';452501700;1;1;iPhone16,1;iOS/17.5.1;10;11;1.4285714285714286;0.36666666666666664;2.8961038961038965;0.9090909090909091;106824.0;244887.17271429306;59969727360;33602.71200346037;0.3925470198993265;561388.1464839362;-0.3133034660394931
'2025-03-10 00:00:00.000';465356982;1;1;OPPO CPH2477;Android/12;8;76;1.1428571428571428;2.533333333333333;-0.5488721804511278;0.10526315789473684;34820.48780487805;40498.878140305394;1640159130.6233063;103641.72803392101;0.0753908409101586;47103.278386396814;1.0316920185598015
'2025-03-10 00:00:00.000';450724681;1;1;Xiaomi 2312DRA50G;Android/14;8;25;1.1428571428571428;0.8333333333333334;0.3714285714285713;0.32;104942.4;91295.50834515355;8334869844;69685.21294807174;-0.06954258619004222;79423.28214334721;-0.34139811312380797
'2025-03-10 00:00:00.000';2937859498;1;1;iPhone15,4;iOS/17.5.1;13;46;1.8571428571428572;1.5333333333333334;0.21118012422360244;0.2826086956521739;53030.58823529412;114036.08989108255;13004229797.647058;52392.466881532484;0.36515660896567986;245221.30020409974;-0.26180824214342674
'2025-03-29 00:00:00.000';2938167961;1;1;iPhone14,7;iOS/18.3.1;2;7;0.2857142857142857;0.23333333333333334;0.22448979591836726;0.2857142857142857;216215.0;636978.6880479383;405741849027.2727;6060.0;0.493163151512083;1876566.607438303;-0.3299246959800702
'2025-03-10 00:00:00.000';2112334789;1;2;Samsung SM-A525F;Android/14;4;24;0.5714285714285714;0.8;-0.2857142857142858;0.16666666666666666;108485.0;126407.56681396128;15978872947.826086;158137.55395683454;0.07630112377356005;147291.08123543425;0.07543061100157884
'2025-03-29 00:00:00.000';451099995;4;3;iPhone14,7;iOS/18.3.2;4;28;0.5714285714285714;0.9333333333333333;-0.38775510204081637;0.14285714285714285;85374.0;113723.98202180819;12933144086.896551;207432.51798561154;0.1423921113309068;151488.08872603546;0.8449053426705913
'2025-03-10 00:00:00.000';456591642;2;2;iPhone16,1;iOS/18.1;21;75;3.0;02.май;0.2;0.28;33111.62790697674;39622.62258922487;1569952220.848153;14377.89603548895;0.08951758817653797;47413.924354874696;-0.14622020271198005
'2025-03-10 00:00:00.000';2937708912;1;1;Xiaomi 2303CRA44A;Android/13;10;39;1.4285714285714286;01.мар;0.09890109890109888;0.2564102564102564;66620.93023255814;130677.0423932141;17076489408.637875;74085.86658363197;0.324666854444345;256323.19076043865;-0.12326263744748825
'2025-03-10 00:00:00.000';452850322;2;1;iPhone17,2;iOS/18.3.1;3;19;0.42857142857142855;0.6333333333333333;-0.3233082706766917;0.15789473684210525;111777.5;123848.20053632978;15338376776.086956;31776.923076923074;0.05122828498272695;137222.39964292417;-0.4941331382691204
'2025-04-06 00:00:00.000';2933493153;1;1;Xiaomi M2006C3MG;Android/10;15;77;2.142857142857143;2.566666666666667;-0.16512059369202237;0.19480519480519481;30732.527472527472;32534.604981752604;1058500521.3186814;64378.15363550094;0.028483628691839336;34442.35174815673;-0.009474273882060015
'2025-06-04 00:00:00.000';2937833270;1;1;iPhone16,1;iOS/18.2.1;20;58;2.857142857142857;1.9333333333333333;0.47783251231527096;0.3448275862068966;44955.0;57146.39145153615;3265710055.9322033;7902.842881439942;0.11940475323808844;72643.97855482601;-0.3698948850106025
'2025-06-04 00:00:00.000';2938757242;1;1;OPPO CPH2269;Android/11;1;3;0.14285714285714285;0.1;0.42857142857142844;0.3333333333333333;549600.0;688241.1722644904;4,74E+11;-1.0;0.11200239204425723;861855.7336244541;-1.0
'2025-06-04 00:00:00.000';2685175517;1;1;Samsung SM-A546E;Android/14;2;6;0.2857142857142857;0.2;0.42857142857142844;0.3333333333333333;372968.5714285714;375727.5046017868;141171157714.2857;367680.0;0.003684984149834781;378506.8462298623;-0.014075550402349412
'2025-01-16 00:00:00.000';2933493153;1;1;Xiaomi M2006C3MG;Android/10;16;69;2.2857142857142856;02.мар;-0.006211180124223581;0.2318840579710145;37404.155844155845;50336.76602723556;2533790014.080656;1663.3224456026999;0.14739542173988132;67740.86881248369;-0.01573712231984143
'2024-12-11 00:00:00.000';2112686417;1;1;OPPO CPH2531;Android/14;1;16;0.14285714285714285;0.5333333333333333;-0.7321428571428572;0.0625;164917.5;235449.8253556371;55436620260;-1.0;0.17616903500550363;336147.590522534;-1.0
'2025-06-04 00:00:00.000';453444708;1;1;Vivo 1920;Android/12;8;18;1.1428571428571428;0.6;0.9047619047619048;0.4444444444444444;161243.33333333334;231161.11796498895;53435462458.82353;118134.23961620405;0.1781778580755731;331396.41406667064;-0.46623222302067774
'2025-07-17 00:00:00.000';451851768;2;1;Samsung SM-A256E;Android/15;6;9;0.8571428571428571;0.3;1.8571428571428572;0.6666666666666666;284496.0;296469.4280360118;87894121760;99630.58732720512;0.02060953622746314;308946.7752094933;-0.6353572482931348
'2025-06-04 00:00:00.000';452543738;1;1;Samsung SM-A546E;Android/14;15;25;2.142857142857143;0.8333333333333334;1.5714285714285712;0.6;101687.5;222967.61603913226;49714557802.17391;38921.47502233749;0.37356600912000965;488895.4670158467;-0.3431391963127092
'2024-12-11 00:00:00.000';450724681;2;2;Xiaomi 2312DRA50G;Android/14;20;35;2.857142857142857;1.1666666666666667;1.4489795918367345;0.5714285714285714;80273.14285714286;134329.2527330958;18044348139.831932;6878.624915390058;0.25188959203963207;224786.86516540585;-0.5173265600132574
'2025-06-04 00:00:00.000';2938774348;1;1;Honor_ver-n49;Android/15;10;19;1.4285714285714286;0.6333333333333333;1.255639097744361;0.5263157894736842;79156.66666666667;88485.52536997224;7829688200;136743.2511416122;0.0556474392870424;98913.81900871689;-0.4062057967452696
'2025-06-04 00:00:00.000';451004861;1;2;Oppo_cph2481;Android/14;7;35;1.0;1.1666666666666667;-0.1428571428571429;0.2;68484.0;85828.08771025951;7366460640;26734.661828472956;0.11239617043368133;107564.69598738391;-0.3225517512804934
'2024-12-11 00:00:00.000';455992264;2;1;iPhone15,2;iOS/18.1.1;6;28;0.8571428571428571;0.9333333333333333;-0.08163265306122455;0.21428571428571427;45163.80952380953;129082.93322422444;16662403649.769585;48678.6513227142;0.4816108604208717;368932.64375728695;-0.10390071862182157
'2024-12-11 00:00:00.000';2938150265;1;1;iPhone13,2;iOS/17.7;20;39;2.857142857142857;01.мар;1.1978021978021978;0.5128205128205128;73381.53846153847;204085.78404730308;41651007250.20243;26408.89551661647;0.4710617610893611;567595.1761631846;-0.24163967569948178
'2025-04-06 00:00:00.000';2937748911;1;1;Samsung SM-A155F;Android/14;15;24;2.142857142857143;0.8;1.6785714285714284;0.625;86548.125;147530.24392913585;21765172873.79032;107167.20570956878;0.26052009507806073;251480.58232099566;-0.34474952923745944
'2024-12-11 00:00:00.000';2938120321;1;1;HUAWEI FIG-LX1;Android/9;2;7;0.2857142857142857;0.23333333333333334;0.22448979591836726;0.2857142857142857;401648.5714285714;218649.01580909462;47807392114.28571;32940.0;-0.2950189705467302;119027.9152350669;-1.6863033664441271
'2025-07-17 00:00:00.000';451013142;2;1;Xiaomi_22071212ag;Android/15;8;22;1.1428571428571428;0.7333333333333333;0.5584415584415585;0.36363636363636365;114264.0;242761.25988303818;58933029300;33400.73954373822;0.3599108363512823;515762.0011552195;-0.15813772882959318
'2025-06-04 00:00:00.000';2095448725;1;1;Xiaomi M2101K7AG;Android/12;7;30;1.0;1.0;0.0;0.23333333333333334;85670.90909090909;119161.28787182827;14199412527.272728;88439.64778323397;0.16350153578156312;165743.68916997392;-0.2582290745632655
'2025-04-06 00:00:00.000';453076643;1;1;Xiaomi_m2101k9g;Android/13;5;28;0.7142857142857143;0.9333333333333333;-0.2346938775510204;0.17857142857142858;82158.85714285714;93682.5041036268;8776411575.12605;144066.3091037403;0.06553433662638956;106822.46419111817;0.06304424624057638
'2025-07-17 00:00:00.000';2937827669;1;1;iPhone14,5;iOS/16.0;15;34;2.142857142857143;1.1333333333333333;0.8907563025210083;0.4411764705882353;75425.45454545454;194503.0267291956;37831427406.818184;46539.85690017828;0.441144897424072;501573.7410507666;-0.2372039340093097
'2025-01-16 00:00:00.000';465356982;2;2;OPPO CPH2477;Android/12;13;62;1.8571428571428572;2.066666666666667;-0.10138248847926273;0.20967741935483872;40656.36363636364;58197.364773445086;3386933266.5734267;20775.249617819052;0.17744400154907003;83306.35019075107;-0.17073562823754365
'2025-07-17 00:00:00.000';2684371840;1;1;iPhone15,4;iOS/18.5;4;12;0.5714285714285714;0.4;0.42857142857142844;0.3333333333333333;169868.0;396798.42941797466;157448993588.57144;73647.62589928058;0.4004656313433916;926890.2535414053;-0.2871684753569699
'2025-04-06 00:00:00.000';456175450;2;1;iPhone15,2;iOS/18.3.2;12;28;1.7142857142857142;0.9333333333333333;0.8367346938775508;0.42857142857142855;89560.64516129032;119295.94700954105;14231522972.903225;21499.221158544304;0.14237186166443408;158903.7567479956;-0.41788137402700176
'2024-12-11 00:00:00.000';2935588230;2;2;iPhone16,1;iOS/17.4.1;8;24;1.1428571428571428;0.8;0.42857142857142844;0.3333333333333333;84588.75;309074.1150467562;95526808591.93549;17190.3720123591;0.5702477550685244;1129308.668019512;-0.15282568803462798
'2025-07-17 00:00:00.000';497439421;1;1;iPhone16,1;iOS/18.5;4;38;0.5714285714285714;1.2666666666666666;-0.5488721804511278;0.10526315789473684;56369.333333333336;120395.4021773861;14495052865.454546;25852.230215827338;0.3622106448951186;257144.3018447598;0.06836362948927158
'2025-04-06 00:00:00.000';454464049;1;1;Xiaomi 23053RN02A;Android/15;6;28;0.8571428571428571;0.9333333333333333;-0.08163265306122455;0.21428571428571427;88854.375;99252.26786837734;9851012677.016129;75329.8757981896;0.055276585184995265;110866.94017054453;-0.32916502264034486
'2025-01-16 00:00:00.000';454460311;1;1;iPhone14,7;iOS/18.2;10;28;1.4285714285714286;0.9333333333333333;0.5306122448979592;0.35714285714285715;93236.12903225806;136157.2646042661;18538800704.51613;4620.533769186179;0.18710711277072323;198837.09133936727;-0.2343084358491522
'2025-07-17 00:00:00.000';2938150265;2;2;iPhone12,1;iOS/18.3.2;8;34;1.1428571428571428;1.1333333333333333;0.008403361344537785;0.23529411764705882;63635.294117647056;104781.88058245434;10979242498.395721;9940.366838227521;0.24431348250602442;172533.85327484497;-0.4446066670125841
'2025-06-04 00:00:00.000';2937764287;1;1;TECNO KL4;Android/14;13;77;1.8571428571428572;2.566666666666667;-0.27643784786641934;0.16883116883116883;36636.92307692308;58202.923394863006;3387580291.7082915;22927.647232732153;0.22739387631079305;92463.55881457921;0.13312178274125605
'2025-01-16 00:00:00.000';501247811;2;2;iPhone14,5;iOS/18.1.1;8;72;1.1428571428571428;02.апр;-0.5238095238095238;0.1111111111111111;36407.36842105263;48578.70873454532;2359890942.3157897;27860.549046076376;0.1432156974513439;64819.04748026715;0.5183000232107201
'2025-01-16 00:00:00.000';2095314234;1;1;iPhone16,1;iOS/17.3.1;4;26;0.5714285714285714;0.8666666666666667;-0.3406593406593407;0.15384615384615385;81449.14285714286;182567.08835177193;33330741749.2437;110763.45323741008;0.3829989733268139;409221.516397096;0.3480959121197506
'2025-07-17 00:00:00.000';2937833270;2;1;iPhone16,1;iOS/18.5;6;66;0.8571428571428571;02.фев;-0.6103896103896104;0.09090909090909091;33681.42857142857;52573.73697599727;2763997819.6213427;62044.47126517438;0.21902813918061642;82062.96279148916;0.9587024687170879
'2024-12-11 00:00:00.000';2112406217;1;1;iPhone10,5;iOS/16.7.10;6;14;0.8571428571428571;0.4666666666666667;0.8367346938775508;0.42857142857142855;177632.3076923077;284728.4207261909;81070273569.23077;57644.08111711459;0.23162891320853454;456393.74178293976;-0.4535982300709876
'2024-12-11 00:00:00.000';456156194;2;2;Samsung SM-S911B;Android/14;7;29;1.0;0.9666666666666667;0.03448275862068965;0.2413793103448276;86872.72727272728;102843.89187236423;10576866095.454546;74112.42593850917;0.08418432012760314;121751.28406236919;-0.16075555846569323
'2025-07-17 00:00:00.000';2937764287;1;2;Tecno_kl4;Android/14;44;87;6.285714285714286;02.сен;1.167487684729064;0.5057471264367817;28112.448979591838;105750.43449557324;11183154396.002525;46725.020354077984;0.579981422037612;397800.7893983519;-0.14339053870198773
